Date,Open,2. high,3. low,Close,Adj_Close,6. volume,7. dividend amount,8. split coefficient,Adj_Open
2019-06-25,132.79,133.09,132.72,132.82,128.770800463,9604623.0,0.0,1.0,128.74171505407145
2019-06-26,132.68,132.7,131.88,131.97,127.946713877,12766810.0,0.0,1.0,128.63506855497735
2019-06-27,132.31,133.09,131.99,132.9,128.848361554,9724166.0,0.0,1.0,128.2763485117362
2019-06-28,132.58,133.08,132.45,132.81,128.761105327,8149205.0,0.0,1.0,128.5381171918806
2019-07-01,132.57,132.75,131.59,132.24,128.460713163,14141551.0,0.2602,1.0,128.78128209330694
2019-07-02,132.57,133.39,132.46,133.26,129.451562584,10495462.0,0.0,1.0,128.78128209335793
2019-07-03,133.52,134.29,133.51,134.21,130.374412534,5380269.0,0.0,1.0,129.70413204336248
2019-07-05,132.54,132.55,131.67,132.43,128.645283153,12180126.0,0.0,1.0,128.75213946310217
2019-07-08,133.05,133.22,132.61,132.61,128.820138933,6489997.0,0.0,1.0,129.2475641734081
2019-07-09,132.68,132.71,132.16,132.56,128.771567883,6216115.0,0.0,1.0,128.88813840311136
2019-07-10,132.35,132.44,131.51,131.83,128.062430552,9470193.0,0.0,1.0,128.5675694724812
2019-07-11,131.31,131.41,129.76,130.07,126.352729591,14126804.0,0.0,1.0,127.55729163215355
2019-07-12,129.92,130.45,129.68,130.22,126.498442741,6992095.0,0.0,1.0,126.20701644072123
2019-07-15,130.45,131.05,130.45,130.97,127.227008491,6055917.0,0.0,1.0,126.72186957051957
2019-07-16,130.17,130.6,129.96,130.58,126.848154301,6172721.0,0.0,1.0,126.44987169062004
2019-07-17,131.06,132.02,131.05,131.99,128.217857912,9662156.0,0.0,1.0,127.31443638114038
2019-07-18,131.47,132.32,131.24,132.0,128.227572122,5725713.0,0.0,1.0,127.71271899151016
2019-07-19,131.59,131.93,131.51,131.69,127.926431612,5804843.0,0.0,1.0,127.82928951190736
2019-07-22,132.47,132.49,131.74,131.94,128.169286862,5204504.0,0.0,1.0,128.6841399924901
2019-07-23,131.6,131.74,130.97,131.22,127.469863742,8108940.0,0.0,1.0,127.8390037223533
2019-07-24,131.6,131.9,131.47,131.79,128.023573712,6389664.0,0.0,1.0,127.83900372182413
2019-07-25,131.25,131.41,130.51,131.16,127.411578482,8893057.0,0.0,1.0,127.49900637208371
2019-07-26,131.7,131.78,131.25,131.47,127.712718992,6188692.0,0.0,1.0,127.93614582221343
2019-07-29,131.82,131.95,131.4,131.51,127.751575832,6231836.0,0.0,1.0,128.05271634228757
2019-07-30,132.0,132.1,131.43,131.83,128.062430552,5678475.0,0.0,1.0,128.2275721221573
2019-07-31,131.7,133.33,131.66,132.89,129.092136813,15798745.0,0.0,1.0,127.93614582189856
2019-08-01,133.39,135.39,133.26,135.26,131.65081213,26665016.0,0.264,1.0,129.83070996614444
2019-08-02,135.66,136.51,135.4,136.51,132.867457961,15143050.0,0.0,1.0,132.04013879561396
2019-08-05,138.14,138.89,137.66,138.87,135.164485291,18542993.0,0.0,1.0,134.45396412543198
2019-08-06,138.2,139.98,138.09,139.98,136.24486679,12747356.0,0.0,1.0,134.51236312600372
2019-08-07,142.4,143.06,139.78,140.03,136.293532623,32582045.0,0.0,1.0,138.60029311944012
2019-08-08,139.14,140.43,137.98,140.33,136.585527622,14745985.0,0.0,1.0,135.42728079045875
2019-08-09,140.67,141.55,139.87,140.05,136.312998956,10625972.0,0.0,1.0,136.9164552884007
2019-08-12,141.72,143.43,141.51,142.97,139.155083618,14094307.0,0.0,1.0,137.93843778654934
2019-08-13,143.81,143.91,141.95,142.48,138.678158452,16099485.0,0.0,1.0,139.97266961666284
2019-08-14,145.16,145.73,144.71,145.69,141.802504948,15068949.0,0.0,1.0,141.28664711546216
2019-08-15,145.95,148.6,145.58,147.31,143.379277945,23732522.0,0.0,1.0,142.05556728037982
2019-08-16,146.06,146.51,144.84,146.13,142.23076428,17649776.0,0.0,1.0,142.16263211343872
2019-08-19,143.57,144.66,143.51,144.04,140.19653245,13615286.0,0.0,1.0,139.73907361737366
2019-08-20,145.28,145.62,144.84,145.53,141.646774281,7451608.0,0.0,1.0,141.40344511470954
2019-08-21,144.72,145.79,144.29,144.56,140.702657116,9372115.0,0.0,1.0,140.85838778242612
2019-08-22,144.0,144.7,143.48,143.6,139.768273117,13880305.0,0.0,1.0,140.1575997830641
